R1,R2,R3,R4,R(R),K(R),R_norm,K_norm,d
0.95,1.0,0.97,0.99,1.954513902279127,1800.8882804747814,0.01721063094182907,0.6412566313128099,1.1734926549137028
0.95,0.98,1.0,0.97,1.3994229183841724,1800.8943047192515,0.0075776804173798415,0.6263467000746581,1.1735468670232825
0.99,0.98,0.98,0.97,2.9907108818497172,1800.8773213455065,0.03519260962169923,0.6683803419669145,1.173705918046082
0.97,0.96,1.0,0.98,2.224770642201836,1800.885075598732,0.02190061849361222,0.6491886602598601,1.173935397163392
0.99,0.96,1.0,0.99,8.041516245487422,1800.8319363916048,0.12284339046333533,0.7807075466933419,1.1742691306160582
1.0,0.97,0.99,0.97,4.4989393702293565,1800.8620591855047,0.06136613942069039,0.7061540009378398,1.174600782081528
0.98,0.99,0.97,0.98,2.9631909092633606,1800.8767836442187,0.034715032896351555,0.6697111460649349,1.1748566239673248
0.97,1.0,0.98,0.96,1.6757156959526172,1800.8900937036765,0.012372416296359906,0.6367689120180243,1.175109735899124
0.99,0.99,0.97,0.98,4.382801759482536,1800.8624084143446,0.05935070791340514,0.7052896638387351,1.175693242568302
1.0,1.0,0.97,0.97,5.391359156543687,1800.8530591154035,0.07685303417852765,0.7284290641447402,1.1759290888468457
0.99,0.99,0.98,0.99,11.292647186942936,1800.8070844568283,0.17926294044016153,0.8422157807114834,1.1759833086461657
0.97,0.98,0.98,0.98,2.2277255999208565,1800.8834700319724,0.021951898305994384,0.6531624183144212,1.1760949085535533
0.99,0.99,0.98,0.96,2.4854709837154982,1800.8805446309934,0.02642476600162393,0.660402749887299,1.1764270178441583
0.99,0.98,0.98,0.99,8.075093264952123,1800.830330824845,0.12342608010637796,0.784681304747903,1.1764805935749818
0.97,1.0,0.99,0.95,1.4936930830214266,1800.8905642522757,0.009213628141679758,0.6356043100014589,1.1771365568839514
0.99,0.97,0.99,0.97,2.9894409701584688,1800.8748088706625,0.035170571799347336,0.674598686416179,1.1772761839247545
0.98,1.0,0.97,0.97,2.448038239098442,1800.8801840304359,0.02577516478785483,0.6612952318481536,1.177465673898494
0.97,0.96,0.99,1.0,3.8446858485026496,1800.8659730173936,0.050012339794874995,0.6964673149757731,1.1779402681679454
0.97,0.97,0.98,1.0,3.848846450527109,1800.8657835241077,0.05008454214478945,0.6969363085362261,1.1781594099392392
1.0,1.0,0.98,0.95,2.8488372093023298,1800.8754349955466,0.03273055906057983,0.6730490350010396,1.178390926174794
0.95,0.96,1.0,1.0,2.3170731707317107,1800.8805768195673,0.023502420209739732,0.6603230835614364,1.1788019757450017
0.97,0.99,0.98,0.97,1.9115240051975917,1800.8846582337878,0.016464591889398774,0.6502216333822322,1.1790377735787538
0.96,0.96,1.0,0.99,2.2546972860125294,1800.8807941466662,0.02241996016471704,0.6597852016549917,1.1793978322039054
0.97,0.97,0.99,0.98,2.2269863557728877,1800.8809575571283,0.021939069594108445,0.6593807627636856,1.179570334439307
1.0,0.99,0.98,0.96,3.4862495208892392,1800.8677949458356,0.043792099311346144,0.6919580644089597,1.18031331104923
0.99,0.97,0.99,0.99,8.06667537794566,1800.827818350001,0.12327999758764441,0.7908996491971674,1.1807456193990826
0.99,0.99,0.99,0.95,2.1294032665676035,1800.8810151795926,0.020245629964191294,0.6592381478707335,1.1808952371875752
0.95,0.98,0.98,1.0,2.3202551217626635,1800.8789712528076,0.023557639223814347,0.6642968416159976,1.1809868660146736
0.99,0.97,1.0,0.96,2.4837057728119234,1800.8770033877572,0.02639413284455112,0.6691672834999534,1.1813946156412853
0.97,0.99,1.0,0.95,1.4936930830214277,1800.8873232994815,0.009213628141679777,0.6436256284500038,1.181487022466957
0.96,0.98,0.98,0.99,2.257724928098236,1800.8791885799064,0.02247250132871273,0.6637589597095528,1.181581976526915
0.99,0.98,1.0,0.95,2.1287519747235426,1800.8799864112002,0.020234327560994626,0.6617843370346862,1.1823279078302666
0.98,0.96,1.0,1.0,8.2352941176471,1800.8254898545604,0.12620617730261946,0.7966626468777687,1.1824495834979154
0.99,0.97,1.0,0.99,11.261033644620856,1800.8035432135919,0.1787143246313542,0.8509803143247006,1.1826570322514887
0.98,0.99,0.98,1.0,11.671822520770874,1800.8006379197836,0.18584308196079424,0.8581708808964729,1.1829238132735878
0.99,0.98,0.99,0.96,2.4854709837155022,1800.8755873142832,0.026424766001624,0.6726720479946241,1.1833581116501777
0.97,0.99,0.97,0.99,2.9894409701584665,1800.8704357198135,0.0351705717993473,0.6854221811756913,1.1835114667672808
0.97,0.97,1.0,0.97,1.9104272601146601,1800.8811169905516,0.01644555916966753,0.6589861669948865,1.1839096698514124
0.95,0.97,0.99,1.0,2.319459063658417,1800.8764587779635,0.023543824572603504,0.670515186065262,1.1845071875148885
0.98,0.98,0.98,1.0,8.270463684166177,1800.8238842878006,0.12681650372490683,0.8006364049323297,1.1846805776538083
0.99,1.0,0.97,0.97,3.37997857693364,1800.8658088005618,0.04194789219033023,0.6968737496219539,1.1846927298631966
0.99,0.98,0.99,0.99,11.292647186943023,1800.802127140118,0.17926294044016305,0.8544850788188085,1.1848012790586075
0.97,0.99,0.99,0.96,1.676140003295758,1800.8829242025645,0.012379779650768866,0.6545133394099417,1.1848128169074714
0.96,0.97,0.99,0.99,2.256967492158636,1800.8766761050624,0.022459356919699976,0.6699773041588172,1.1850971677300401
1.0,0.97,1.0,0.96,3.4829443447037765,1800.864253702599,0.0437347418697863,0.7007225980227396,1.1855190438312588
0.97,0.98,0.99,0.97,1.9115240051975924,1800.8797009170776,0.016464591889398784,0.6624909314895574,1.1858482758402056
0.96,0.99,0.97,1.0,3.0710927755924495,1800.867888451658,0.03658754275509671,0.6917266386443937,1.1860224725463402
0.98,0.96,1.0,0.98,2.95944779982744,1800.8688675723083,0.03465007563880287,0.6893033270337598,1.1861869806754666
0.96,1.0,0.98,0.97,1.675715695952618,1800.881898548936,0.012372416296359922,0.657051819571133,1.1862231399252112
0.97,0.98,1.0,0.96,1.6757156959526172,1800.8818954341718,0.012372416296359906,0.6570595285744572,1.1862274099778585
0.96,0.99,0.98,0.98,1.9223658543686528,1800.8784981627189,0.016652739417801318,0.6654677337879142,1.1873580502979448
0.96,1.0,1.0,0.95,1.3380281690140847,1800.8845636146298,0.0065122468212633995,0.6504558146389046,1.1874808135349788
1.0,0.98,0.99,0.96,3.4862495208892392,1800.8628376291254,0.043792099311346144,0.7042273625162848,1.1875477790202993
0.99,0.96,1.0,0.98,4.375000000000019,1800.854492342434,0.05921531756249112,0.7248818448081229,1.187657150713737
0.98,0.99,0.97,0.99,4.382801759482532,1800.8542276933895,0.05935070791340506,0.7255368479501538,1.1879498341413484
0.98,0.98,0.98,0.98,2.9644401966666742,1800.8672620055486,0.03473671280846703,0.693277085088321,1.1884301958080512
1.0,0.99,0.99,0.95,2.8499476593634703,1800.8682654944348,0.0327498296140732,0.6907934623923943,1.1885993857459614
0.98,0.97,0.99,1.0,8.26164591365912,1800.8213718129566,0.12666348169879785,0.8068547493815942,1.1890043148778313
0.97,1.0,0.97,0.98,2.4480382390984405,1800.8719574870277,0.025775164787854805,0.6816558259694605,1.1890200564423794
0.95,0.99,0.98,0.99,1.9556564911234824,1800.8765466517093,0.01723045922606859,0.6702976996213509,1.1895944587928606
0.98,0.97,1.0,1.0,11.638099902056869,1800.7970966765474,0.18525786561419194,0.8669354145091273,1.1896981795706232
0.99,0.98,0.98,0.98,4.385407446665766,1800.8528867756743,0.059395926546830104,0.728855602862684,1.1899439116282005
1.0,0.98,1.0,0.95,2.8488372093023298,1800.8672367260424,0.03273055906057983,0.6933396515563469,1.1900966531318096
0.95,1.0,0.98,0.98,1.6922751621088254,1800.8780684189235,0.012659786336267154,0.6665313444151202,1.1912618228606897
0.96,1.0,0.99,0.96,1.4872773935088117,1800.8801645177127,0.009102291403292126,0.6613435255988425,1.1913242748108985
0.98,1.0,0.98,0.96,2.090006963788305,1800.8738856772525,0.019561953510186733,0.6768835787924868,1.191398397784589
0.98,0.98,0.99,1.0,11.671822520770812,1800.7956806030734,0.18584308196079316,0.870440179003798,1.191854685947605
0.98,0.97,0.99,0.98,2.9631909092633624,1800.8647495307046,0.03471503289635158,0.6994954295375854,1.1920859548120943
0.96,0.97,1.0,0.98,1.9212579328186272,1800.8749569194824,0.01663351274364156,0.6742322674011313,1.1923081810772667
0.97,0.99,0.97,1.0,4.498939370229362,1800.8496139528947,0.06136613942069048,0.7369557991344811,1.1933722697062976
0.99,0.97,0.99,0.98,4.382801759482536,1800.8503743008303,0.05935070791340514,0.7350739473119484,1.1937984749193564
0.95,1.0,0.97,1.0,2.5583009439200493,1800.8674587078626,0.027688644219254665,0.6927902492715996,1.1938792661178081
0.98,0.99,0.98,0.97,2.449757287402246,1800.8684502073638,0.025804996847355217,0.6903363001566947,1.1939933464980512
1.0,0.99,0.98,0.97,5.398930189224803,1800.841325292332,0.07698442053743486,0.7574701324521558,1.1940346567364373
0.96,0.98,0.99,0.98,1.922365854368651,1800.8735408460086,0.016652739417801286,0.6777370318952394,1.194277739596901
0.98,1.0,0.99,0.95,1.825229913737794,1800.8743562258517,0.014967059524971403,0.6757189767759214,1.1945233482004358
0.95,0.97,1.0,0.99,1.9545139022791287,1800.873005408473,0.017210630941829102,0.6790622332340053,1.1945712454845514
0.96,1.0,0.97,0.99,2.4837057728119203,1800.8676760349617,0.026394132844551065,0.6922523673645921,1.1946220007522865
0.97,0.96,1.0,0.99,2.9856361149110793,1800.862519647903,0.035104543015933104,0.7050143621450791,1.1950181980787256
0.96,0.99,1.0,0.96,1.4872773935088128,1800.8769235649183,0.009102291403292145,0.6693648440479502,1.1957957866414912
0.96,0.99,0.99,0.97,1.6761400032957572,1800.874729047824,0.01237977965076885,0.6747962469630503,1.1961369798472423
0.99,1.0,0.97,0.98,5.228090876364973,1800.8413742307296,0.07401970538954647,0.7573490105177233,1.19625124022466
0.95,0.98,0.99,0.99,1.955656491123483,1800.871589334999,0.0172304592260686,0.6825669977286761,1.1965507413650884
0.97,0.98,0.98,0.99,2.990710881849715,1800.8609140811432,0.03519260962169919,0.7089881201996402,1.1972958928822925
0.96,0.98,1.0,0.97,1.675715695952618,1800.8737002794314,0.012372416296359922,0.6773424361275657,1.1975813207759698
0.96,0.96,1.0,1.0,3.067092651757198,1800.8599723797474,0.036518125315227176,0.7113188196137815,1.1976108658420013
0.95,1.0,1.0,0.96,1.3380281690140847,1800.876493821123,0.0065122468212633995,0.6704284546751561,1.1985375373989136
0.98,0.99,1.0,0.95,1.8252299137377925,1800.8711152730575,0.014967059524971375,0.6837402952244663,1.1990790987814448
0.98,0.97,1.0,0.97,2.448038239098439,1800.8649089641276,0.02577516478785478,0.6991008337693491,1.199106336119166
0.95,1.0,0.99,0.97,1.4936930830214277,1800.8742993040287,0.009213628141679777,0.6758598575902564,1.1993515672070867
1.0,0.97,1.0,0.97,5.391359156543687,1800.8377840490953,0.07685303417852765,0.7662346660659356,1.1997149177977937
0.96,0.98,0.98,1.0,3.0724279133253765,1800.8583668129877,0.036610712498612204,0.7152925776683425,1.1999009921405406
0.98,1.0,0.97,0.98,3.3470099276266345,1800.8557494606036,0.04137576009514851,0.721770492743923,1.199963781757166
0.98,0.96,1.0,0.99,4.375000000000004,1800.8463116214791,0.05921531756249088,0.7451290289189788,1.200122113972901
0.97,0.97,0.99,0.99,2.9894409701584643,1800.8584016062991,0.03517057179934726,0.7152064646489046,1.2010062916561193
0.98,0.98,0.99,0.97,2.449757287402243,1800.8634928906536,0.025804996847355162,0.7026055982640198,1.2011288569006753
0.95,0.99,0.99,0.98,1.6927069246350193,1800.8708989178115,0.012667279066601112,0.6842757718070376,1.201274004425246
0.98,0.99,0.99,0.96,2.0906369741182766,1800.8667161761405,0.01957288659776082,0.6946280061844042,1.2015595664260543
1.0,0.98,0.99,0.97,5.398930189224803,1800.8363679756217,0.07698442053743486,0.7697394305594809,1.2018554617293415
0.99,0.99,0.98,0.97,3.383103047684784,1800.8540749774897,0.04200211370181951,0.725914817930495,1.20196184342218
0.98,0.98,0.98,0.99,4.385407446665766,1800.8447060547194,0.059395926546830104,0.7491027869735399,1.2024520815601014
0.99,1.0,0.98,0.96,2.7581305435524297,1800.8595104473784,0.031156451664211285,0.7124620965662871,1.2026055297542546
0.95,0.98,1.0,0.98,1.6922751621088254,1800.869870149419,0.012659786336267154,0.6868219609709902,1.2027323491074737
0.98,0.98,1.0,0.96,2.0900069637883028,1800.8656874077483,0.019561953510186695,0.6971741953477941,1.2030422360264852
0.96,0.97,0.99,1.0,3.071092775592445,1800.8558543381437,0.03658754275509663,0.721510922117607,1.203636811297188
0.95,0.99,1.0,0.97,1.4936930830214277,1800.8710583512343,0.009213628141679777,0.6838811760393639,1.2038899856719287
1.0,1.0,0.98,0.96,4.016393442622955,1800.8467607622201,0.05299212294182325,0.7440174110890734,1.2043196532540363
0.97,0.96,1.0,1.0,4.490740740740746,1800.8416978809842,0.061223861858050274,0.7565479801038689,1.205680506495795
0.97,0.99,0.98,0.98,2.449757287402244,1800.8602236639556,0.025804996847355186,0.7106968942780016,1.2058797534182166
0.97,1.0,0.98,0.97,2.0774088139185745,1800.8636240501728,0.01934332745082765,0.7022809800612204,1.20618658770978
0.98,0.97,0.99,0.99,4.382801759482535,1800.8421935798754,0.05935070791340512,0.7553211314228043,1.2063710466837463
0.99,0.97,1.0,0.97,3.37997857693364,1800.8505337342535,0.04194789219033023,0.7346793515431493,1.2073183469418551
0.99,1.0,0.99,0.95,2.3324841051539913,1800.8599809959776,0.023769858833555417,0.7112974945497217,1.2078780626679861
0.97,0.98,0.98,1.0,4.5016777615413845,1800.8400923142244,0.06141366097803988,0.7605217381584299,1.2080304756131632
0.97,1.0,0.97,0.99,3.3799785769336315,1800.8494015361985,0.041947892190330086,0.7374815278546795,1.2090255767374913
0.97,1.0,1.0,0.95,1.5992710864283244,1800.8662891158665,0.01104581009526242,0.695684975128992,1.2091352175626853
0.98,1.0,0.97,0.99,5.228090876364966,1800.8331935097744,0.07401970538954634,0.777596194629142,1.2091713476214134
0.99,0.98,0.99,0.97,3.3831030476847914,1800.8491176607795,0.042002113701819645,0.7381841160378202,1.2094113193294989
1.0,1.0,0.98,0.97,6.709486166007918,1800.8202911087164,0.09972757661482134,0.8095294791322695,1.2107140099511469
0.95,0.99,0.98,1.0,2.5601646611779683,1800.8557248847906,0.02772098683813693,0.7218313175801407,1.2109363858083084
0.97,0.97,1.0,0.98,2.4480382390984405,1800.8566824207192,0.025775164787854805,0.7194614278912188,1.2110899123382224
0.96,1.0,0.97,1.0,3.4829443447037742,1800.846854268043,0.043734741869786264,0.7437859853233818,1.2114705262078471
0.96,0.99,0.98,0.99,2.485470983715501,1800.8559422118897,0.026424766001623974,0.7212934356731332,1.2116571118101627
0.97,0.97,0.99,1.0,4.4989393702293565,1800.8375798393804,0.06136613942069039,0.7667400826076944,1.2119916990240787
0.97,1.0,0.99,0.96,1.8062974945451824,1800.8618900189495,0.014638509678762634,0.7065726860889299,1.2125107122557786
0.99,0.99,1.0,0.95,2.3324841051539913,1800.8567400431834,0.023769858833555417,0.7193188129982666,1.2126190016881195
0.97,0.98,0.99,0.98,2.449757287402243,1800.8552663472453,0.025804996847355162,0.7229661923853268,1.2131512764283434
0.99,0.99,0.99,0.96,2.7591765059608337,1800.8523409462664,0.031174603110411852,0.7302065239582045,1.2131876265810626
0.97,1.0,0.97,1.0,5.391359156543687,1800.8285797692797,0.07685303417852765,0.7890151458134693,1.2143908846942326
1.0,1.0,0.99,0.95,3.2055214723926464,1800.8472313108196,0.038920394526992065,0.7428528090719452,1.214703381077962
0.99,0.98,1.0,0.96,2.7581305435524297,1800.8513121778738,0.031156451664211285,0.73275271312272,1.2147363334240846
0.99,0.99,0.98,0.98,5.235228891809498,1800.8296404076575,0.07414357724409792,0.7863900788262644,1.2147507858135898
0.96,1.0,0.98,0.98,2.0900069637883028,1800.8574639791038,0.019561953510186695,0.7175270804669024,1.2149501529725892
1.0,0.99,0.99,0.96,4.018505104620825,1800.8395912611086,0.0530287683497654,0.7617618384798652,1.2153335394604177
0.95,0.97,1.0,1.0,2.5583009439200524,1800.8521836415543,0.027688644219254717,0.7305958511927951,1.2162070836663943
0.97,0.99,0.99,0.97,2.078031979771896,1800.8564545490608,0.019354141760567378,0.7200254074531378,1.2165947914816218
0.96,0.97,1.0,0.99,2.4837057728119203,1800.8524009686532,0.026394132844551065,0.7300579692863504,1.2169194809345536
1.0,0.98,1.0,0.96,4.016393442622955,1800.838562492716,0.05299212294182325,0.7643080276443807,1.216959605053462
0.97,0.99,1.0,0.96,1.806297494545184,1800.858649066155,0.01463850967876266,0.7145940045380376,1.2172024720356915
0.95,1.0,0.98,0.99,2.1287519747235417,1800.8555124680943,0.020234327560994612,0.7223570463003391,1.2172676267894447
0.98,0.99,0.98,0.98,3.350077607835551,1800.8440156375316,0.04142899607363617,0.7508115610524642,1.217610927093887
0.97,0.98,1.0,0.97,2.0774088139185745,1800.8554257806682,0.01934332745082765,0.7225715966176532,1.2181121547927347
0.95,0.98,0.99,1.0,2.5601646611779665,1800.8507675680803,0.0277209868381369,0.7341006156874659,1.218289864271932
0.96,0.98,0.99,0.99,2.485470983715498,1800.8509848951794,0.026424766001623922,0.7335627337804583,1.2190008288128653
1.0,0.99,1.0,0.95,3.2055214723926464,1800.8439903580256,0.038920394526992065,0.7508741275199273,1.2196253373208368
0.99,0.97,1.0,0.98,5.228090876364973,1800.826099164421,0.07401970538954647,0.7951546124394816,1.2205369161523318
0.98,1.0,0.98,0.97,2.7149361882690943,1800.8474160237488,0.0304068644803946,0.7423956468356829,1.2211724468261278
1.0,0.99,0.99,0.97,6.715118989430418,1800.813121607605,0.09982532763387261,0.8272739065230613,1.2225778327711456
0.99,0.98,0.99,0.98,5.235228891809516,1800.8246830909472,0.07414357724409824,0.7986593769335896,1.222729289713101
0.98,0.97,1.0,0.98,3.3470099276266296,1800.8404743942954,0.04137576009514843,0.7595760946651186,1.2230765621660271
0.96,1.0,1.0,0.96,1.5920398009950256,1800.8558893813033,0.010920319649861274,0.7214241907269383,1.2242268895296944
1.0,0.98,1.0,0.97,6.709486166007918,1800.8120928392123,0.09972757661482134,0.8298200956875768,1.2243740553910645
0.96,1.0,0.99,0.97,1.8062974945451824,1800.853694864209,0.014638509678762634,0.7268555936420386,1.224441227914517
0.98,0.98,0.99,0.98,3.350077607835551,1800.8390583208213,0.04142899607363617,0.7630808591597893,1.2252145800570768
0.96,0.99,0.99,0.98,2.090636974118278,1800.8502944779916,0.019572886597760842,0.7352715078593826,1.2255045960599482
0.97,0.99,0.98,0.99,3.383103047684786,1800.8376677131264,0.042002113701819555,0.7665225961632206,1.2269135424228494
0.96,0.98,1.0,0.98,2.0900069637883028,1800.8492657095992,0.019561953510186695,0.7378176970233352,1.2270426712407272
0.99,1.0,0.98,0.97,3.8822856746829424,1800.8330407938747,0.050664840512471214,0.7779741646094832,1.2273878954263135
0.98,1.0,1.0,0.95,1.9774851316907411,1800.8500810894425,0.017609269584552417,0.7357996419034545,1.227392626762703
0.95,0.99,0.99,0.99,2.129403266567605,1800.8483429669823,0.020245629964191318,0.7401014736922565,1.227871661439303
0.98,0.99,0.98,0.99,5.23522889180951,1800.8214596867024,0.07414357724409813,0.8066372629376831,1.2279551252052952
0.96,0.99,1.0,0.97,1.806297494545184,1800.8504539114147,0.01463850967876266,0.7348769120911461,1.2292198105028687
0.95,0.98,1.0,0.99,2.1287519747235417,1800.8473141985899,0.020234327560994612,0.7426476628562092,1.2294170667579192
0.96,0.99,0.98,1.0,3.4862495208892392,1800.835120444971,0.043792099311346144,0.7728270536319229,1.2294694807781126
0.98,1.0,0.99,0.96,2.28680526092491,1800.8456819925254,0.02297715626904027,0.7466873528633924,1.2296811131745788
0.95,1.0,0.99,0.98,1.8252299137377945,1800.8498647341962,0.01496705952497141,0.7363351184865885,1.2298289720678806
1.0,1.0,1.0,0.97,12.763157894736969,1800.76781228758,0.20478192256171834,0.9394139183312709,1.2308006746176037
0.98,0.99,0.99,0.97,2.7159521154448005,1800.8402465226368,0.03042449470049177,0.7601400742276002,1.2320266202170869
0.97,0.97,1.0,0.99,3.3799785769336315,1800.83412646989,0.041947892190330086,0.7752871297764378,1.2324503944887755
1.0,1.0,0.99,0.97,8.823042998897533,1800.7920874239894,0.13640586718797568,0.879333253203175,1.232486022807655
0.95,1.0,1.0,0.97,1.5992710864283253,1800.8500241676193,0.011045810095262435,0.7359405227183522,1.2327363232699429
0.97,0.99,0.98,1.0,5.398930189224809,1800.8168459462076,0.07698442053743497,0.8180562141220104,1.2333587188625421
0.99,1.0,0.98,0.98,6.462513457962265,1800.8086062240425,0.09544165602429121,0.8384494255052526,1.2333787888504346
0.98,0.98,1.0,0.97,2.7149361882690908,1800.8392177542446,0.03040686448039454,0.7626862633909902,1.2336130612197858
0.97,1.0,0.98,0.98,2.7149361882690908,1800.8391894803406,0.03040686448039454,0.7627562409569898,1.2336563263589975
0.98,0.97,1.0,0.99,5.228090876364954,1800.8179184434662,0.07401970538954614,0.8154017965503375,1.2338231622985447
0.98,0.99,1.0,0.96,2.286805260924907,1800.842441039731,0.022977156269040226,0.7547086713125001,1.234568270986425
0.97,0.98,0.99,0.99,3.383103047684783,1800.8327103964161,0.0420021137018195,0.7787918942705457,1.2346160393957655
0.95,0.99,1.0,0.98,1.8252299137377945,1800.846623781402,0.01496705952497141,0.7443564369351334,1.2346482896062538
0.96,0.97,1.0,1.0,3.4829443447037742,1800.8315792017345,0.043734741869786264,0.7815915872451401,1.2350419641288395
0.98,0.98,0.99,0.99,5.235228891809498,1800.8165023699921,0.07414357724409792,0.8189065610450083,1.2360493805997064
0.96,0.98,0.99,1.0,3.4862495208892392,1800.8301631282607,0.043792099311346144,0.7850963517392481,1.2372185865293488
1.0,0.99,1.0,0.97,8.823042998897533,1800.7888464711955,0.13640586718797568,0.8873545716511572,1.2382216934206738
0.99,0.99,0.99,0.97,3.8842661880654252,1800.8258712927627,0.050699209990592804,0.7957185920014006,1.2386848136508237
0.95,1.0,0.98,1.0,2.8488372093023298,1800.8346907011755,0.03273055906057983,0.7738906642591289,1.2387562034567956
0.97,0.97,1.0,1.0,5.391359156543687,1800.8133047029712,0.07685303417852765,0.8268207477352275,1.239287242486919
1.0,1.0,0.99,0.96,4.725536992840112,1800.818557077493,0.0652984743908082,0.8138211851599789,1.2393433194201449
0.96,1.0,0.98,0.99,2.758130543552426,1800.8349080282746,0.031156451664211222,0.7733527823521213,1.2396500905996215
0.99,0.98,1.0,0.97,3.8822856746829424,1800.82484252437,0.050664840512471214,0.798264781165916,1.2403483002322693
0.99,1.0,0.99,0.96,3.0929689472355526,1800.8313067626514,0.036967177959444125,0.7822658706371927,1.2407143541892154
0.99,1.0,1.0,0.95,2.5738916256157687,1800.8357058595684,0.027959202145386865,0.7713781596772548,1.2409220676258848
0.97,0.98,0.99,1.0,5.398930189224802,1800.8118886294974,0.07698442053743484,0.8303255122293356,1.2415305941415715
0.98,1.0,0.98,0.98,3.8395689463859224,1800.8229814539166,0.04992354198269829,0.8028709077314523,1.2438838251863507
1.0,0.99,1.0,0.96,4.725536992840112,1800.8153161246992,0.0652984743908082,0.8218425036079611,1.244625261961508
0.97,0.99,0.99,0.98,2.715952115444804,1800.8320199792283,0.030424494700491828,0.78050066834947,1.2446919111855614
0.99,0.99,0.99,0.98,6.467752930650244,1800.8014367229302,0.09553258090443131,0.8561938528977328,1.2454433852830338
0.97,1.0,0.99,0.97,2.2719802493129158,1800.8354203654458,0.022719885645798174,0.772084754132126,1.2454683012728294
0.99,0.99,1.0,0.96,3.0929689472355526,1800.828065809857,0.036967177959444125,0.7902871890863004,1.245787324370144
0.97,0.98,1.0,0.98,2.7149361882690908,1800.830991210836,0.03040686448039454,0.7830468575134226,1.2463038271257882
1.0,1.0,1.0,0.95,3.6538461538461657,1800.8229561744101,0.04670054156708249,0.802933474200041,1.2463875887698184
0.97,1.0,1.0,0.96,1.9556451612903232,1800.83761488254,0.01723026261015257,0.7666533512170257,1.2464323959451655
0.98,1.0,0.98,0.99,6.462513457962265,1800.8004255030874,0.09544165602429121,0.8586966096166713,1.2472311995068286
0.99,0.98,1.0,0.98,6.462513457962265,1800.8004079545378,0.09544165602429121,0.8587400420616854,1.2472611023743914
0.95,0.99,0.99,1.0,2.8499476593634725,1800.8275212000635,0.032749829614073245,0.7916350916510463,1.2499036004608375
0.97,0.99,1.0,0.97,2.2719802493129158,1800.8321794126514,0.022719885645798174,0.7801060725812337,1.250456679133779
0.96,0.99,0.99,0.99,2.7591765059608373,1800.8277385271624,0.031174603110411914,0.7910972097446015,1.2507827329012668
0.95,0.98,1.0,1.0,2.8488372093023298,1800.826492431671,0.03273055906057983,0.794181280814999,1.251532691611454
0.97,1.0,0.98,1.0,6.709486166007938,1800.7958117625926,0.09972757661482169,0.8701155608009986,1.2520349537676088
0.96,0.98,1.0,0.99,2.758130543552426,1800.82670975877,0.031156451664211222,0.7936433989085542,1.2524087454912651
0.97,1.0,0.98,0.99,3.8822856746829384,1800.8166335295114,0.050664840512471145,0.8185819428422088,1.2535204993084625
0.96,1.0,0.99,0.98,2.286805260924907,1800.8292602943766,0.022977156269040226,0.7873308545383707,1.2547762795336277
0.98,0.99,0.99,0.98,3.841508565746545,1800.8158119528046,0.049957201793214466,0.8206153351233697,1.2553847404936143
0.96,1.0,0.98,1.0,4.0163934426229595,1800.814086261356,0.05299212294182333,0.8248864003109112,1.2558907168333269
0.98,0.98,1.0,0.98,3.8395689463859153,1800.8147831844121,0.049923541982698175,0.8231615242873224,1.25707604031965
0.95,1.0,0.99,0.99,2.3324841051539953,1800.827308783367,0.023769858833555486,0.7921608203718075,1.2571969033743247
0.99,1.0,0.99,0.98,8.407543959160586,1800.7804025393152,0.12919537051469587,0.9082531995767209,1.2582625231939433
0.96,1.0,1.0,0.97,1.9556451612903243,1800.8294197277996,0.017230262610152588,0.7869362587701344,1.2590095440847322
0.98,0.99,0.99,0.99,6.467752930650244,1800.7932560019754,0.09553258090443131,0.8764410370085887,1.2594483727243801
0.96,0.99,1.0,0.98,2.28680526092491,1800.8260193415824,0.02297715626904027,0.7953521729869156,1.2598248752295456
0.98,1.0,0.99,0.97,3.039638613055519,1800.8192123390218,0.03604169279482501,0.8121994209065885,1.2605092293794853
0.98,0.98,1.0,0.99,6.462513457962245,1800.792227233583,0.09544165602429087,0.8789872261725413,1.2612867800110232
0.95,0.99,1.0,0.99,2.3324841051539953,1800.8240678305729,0.023769858833555486,0.8001821388203524,1.2622665106105642
0.99,1.0,1.0,0.98,11.92477876106205,1800.756127402906,0.1902328397091145,0.9683338647042541,1.2622968459988488
0.98,1.0,1.0,0.96,2.5192802056555292,1800.821406856116,0.027011485245257105,0.8067680179914882,1.2639546212972026
0.99,0.99,1.0,0.98,8.407543959160586,1800.777161586521,0.12919537051469587,0.9162745180252658,1.2640647511561547
0.99,1.0,0.99,0.97,4.543928122831284,1800.8048371091477,0.06214686625745174,0.8477779386803888,1.2642372933052906
0.97,0.99,0.99,1.0,6.715118989430438,1800.7886422614804,0.09982532763387297,0.8878599881934787,1.2643614196124415
0.95,1.0,1.0,0.98,1.9774851316907411,1800.825589597787,0.017609269584552417,0.7964157836141216,1.2646618708555626
0.97,0.99,0.99,0.99,3.8842661880654363,1800.8094640283991,0.05069920999059299,0.8363263702346889,1.2651536616009986
0.98,0.99,1.0,0.97,3.0396386130555144,1800.8159713862274,0.036041692794824935,0.8202207393556961,1.2656925690305176
0.97,0.98,1.0,1.0,6.709486166007938,1800.787613493088,0.09972757661482169,0.8904061773574314,1.2662202008276822
0.97,0.98,1.0,0.99,3.8822856746829384,1800.8084352600067,0.050664840512471145,0.8388725593986416,1.2668640084678542
